field_1,field_2,field_3,field_4
2024,라라2983,in_age_049,0
2024,라라2983,in_age_063,0
2024,라라2983,in_age_065,0
2024,라라2983,in_age_068,0
2024,라라2983,in_age_069,0
2024,라라2983,in_age_070,0
2024,라라2983,in_age_072,5
2024,라라2983,in_age_073,5
2024,라라2983,in_age_074,8
2024,라라2983,in_age_075,5
2024,라라2983,in_age_076,5
2024,라라2983,in_age_077,5
2024,라라2983,in_age_078,5
2024,라라2983,to_in_001,63
2024,라라2983,to_in_007,33
2024,라라2983,to_in_008,33
2024,라라2984,in_age_001,0
2024,라라2984,in_age_006,0
2024,라라2984,in_age_007,5
2024,라라2984,in_age_011,0
2024,라라2984,in_age_012,0
2024,라라2984,in_age_013,8
2024,라라2984,in_age_014,8
2024,라라2984,in_age_015,8
2024,라라2984,in_age_016,0
2024,라라2984,in_age_017,5
2024,라라2984,in_age_019,5
2024,라라2984,in_age_036,0
2024,라라2984,in_age_037,0
2024,라라2984,in_age_041,0
2024,라라2984,in_age_043,5
2024,라라2984,in_age_044,5
2024,라라2984,in_age_045,5
2024,라라2984,in_age_047,5
2024,라라2984,in_age_061,0
2024,라라2984,in_age_067,0
2024,라라2984,in_age_072,0
2024,라라2984,in_age_073,5
2024,라라2984,in_age_074,8
2024,라라2984,in_age_075,5
2024,라라2984,in_age_076,0
2024,라라2984,in_age_079,5
2024,라라2984,to_in_001,33
2024,라라2984,to_in_007,18
2024,라라2984,to_in_008,18
2024,라라2985,in_age_007,0
2024,라라2985,in_age_013,8
2024,라라2985,in_age_015,5
2024,라라2985,in_age_037,0
2024,라라2985,in_age_043,8
2024,라라2985,in_age_045,5
2024,라라2985,in_age_073,5
2024,라라2985,to_in_001,8
2024,라라2985,to_in_007,8
2024,라라2985,to_in_008,5
2024,라라2986,in_age_004,0
2024,라라2986,in_age_010,0
2024,라라2986,in_age_011,5
2024,라라2986,in_age_012,0
2024,라라2986,in_age_013,0
2024,라라2986,in_age_014,0
2024,라라2986,in_age_015,0
2024,라라2986,in_age_016,5
2024,라라2986,in_age_044,0
2024,라라2986,in_age_046,5
2024,라라2986,in_age_064,0
2024,라라2986,in_age_070,0
2024,라라2986,in_age_071,5
2024,라라2986,in_age_072,0
2024,라라2986,in_age_073,0
2024,라라2986,in_age_075,0
2024,라라2986,to_in_001,8
2024,라라2986,to_in_007,5
2024,라라2986,to_in_008,8
2024,라라2987,in_age_010,0
2024,라라2987,in_age_011,5
2024,라라2987,in_age_013,5
2024,라라2987,in_age_014,5
2024,라라2987,in_age_015,5
2024,라라2987,in_age_016,5
2024,라라2987,in_age_017,0
2024,라라2987,in_age_019,0
2024,라라2987,in_age_040,0
2024,라라2987,in_age_043,5
2024,라라2987,in_age_044,5
2024,라라2987,in_age_045,0
2024,라라2987,in_age_046,0
2024,라라2987,in_age_047,0
2024,라라2987,in_age_071,5
2024,라라2987,in_age_073,0
2024,라라2987,in_age_075,0
2024,라라2987,in_age_076,0
2024,라라2987,in_age_079,0
2024,라라2987,to_in_001,13
2024,라라2987,to_in_007,8
2024,라라2987,to_in_008,5
2024,라라2988,in_age_005,0
2024,라라2988,in_age_011,5
2024,라라2988,in_age_012,5
2024,라라2988,in_age_013,8
2024,라라2988,in_age_014,5
2024,라라2988,in_age_015,0
2024,라라2988,in_age_016,5
2024,라라2988,in_age_017,0
2024,라라2988,in_age_018,0
2024,라라2988,in_age_035,0
2024,라라2988,in_age_042,0
2024,라라2988,in_age_043,8
2024,라라2988,in_age_044,5
2024,라라2988,in_age_046,0
2024,라라2988,in_age_048,0
2024,라라2988,in_age_071,5
2024,라라2988,in_age_072,5
2024,라라2988,in_age_073,0
2024,라라2988,in_age_075,0
2024,라라2988,in_age_076,0
2024,라라2988,in_age_077,0
2024,라라2988,to_in_001,18
2024,라라2988,to_in_007,8
2024,라라2988,to_in_008,8
2024,라라2989,in_age_002,0
2024,라라2989,in_age_006,0
2024,라라2989,in_age_007,0
2024,라라2989,in_age_009,5
2024,라라2989,in_age_010,0
2024,라라2989,in_age_011,0
2024,라라2989,in_age_012,8
2024,라라2989,in_age_014,8
2024,라라2989,in_age_015,5
2024,라라2989,in_age_016,0
2024,라라2989,in_age_017,5
2024,라라2989,in_age_018,5
2024,라라2989,in_age_032,0
2024,라라2989,in_age_037,0
2024,라라2989,in_age_039,5
2024,라라2989,in_age_041,0
2024,라라2989,in_age_042,5
2024,라라2989,in_age_044,5
2024,라라2989,in_age_045,0
2024,라라2989,in_age_047,0
2024,라라2989,in_age_066,0
2024,라라2989,in_age_070,0
2024,라라2989,in_age_072,5
2024,라라2989,in_age_074,5
2024,라라2989,in_age_075,5
2024,라라2989,in_age_076,0
2024,라라2989,in_age_077,5
2024,라라2989,in_age_078,5
2024,라라2989,to_in_001,33
2024,라라2989,to_in_007,13
2024,라라2989,to_in_008,18
2024,라라2990,in_age_011,0
2024,라라2990,in_age_012,0
2024,라라2990,in_age_013,0
2024,라라2990,in_age_014,5
2024,라라2990,in_age_015,5
2024,라라2990,in_age_041,0
2024,라라2990,in_age_043,0
2024,라라2990,in_age_045,5
2024,라라2990,in_age_072,0
2024,라라2990,in_age_074,5
2024,라라2990,in_age_075,0
2024,라라2990,to_in_001,8
2024,라라2990,to_in_007,5
2024,라라2990,to_in_008,5
2024,라라2991,in_age_005,0
2024,라라2991,in_age_006,0
2024,라라2991,in_age_008,5
2024,라라2991,in_age_010,5
2024,라라2991,in_age_011,8
2024,라라2991,in_age_012,8
2024,라라2991,in_age_013,18
2024,라라2991,in_age_014,8
2024,라라2991,in_age_015,5
2024,라라2991,in_age_016,0
2024,라라2991,in_age_017,5
2024,라라2991,in_age_018,5
2024,라라2991,in_age_019,0
2024,라라2991,in_age_035,0
2024,라라2991,in_age_036,0
2024,라라2991,in_age_038,5
2024,라라2991,in_age_041,5
2024,라라2991,in_age_042,5
2024,라라2991,in_age_043,8
2024,라라2991,in_age_044,5
2024,라라2991,in_age_045,0
2024,라라2991,in_age_047,5
2024,라라2991,in_age_048,0
2024,라라2991,in_age_068,0
2024,라라2991,in_age_070,5
2024,라라2991,in_age_071,5
2024,라라2991,in_age_072,5
2024,라라2991,in_age_073,8
2024,라라2991,in_age_074,5
2024,라라2991,in_age_075,5
2024,라라2991,in_age_076,0
2024,라라2991,in_age_077,5
2024,라라2991,in_age_078,0
2024,라라2991,in_age_079,0
2024,라라2991,to_in_001,58
2024,라라2991,to_in_007,28
2024,라라2991,to_in_008,28
2024,라라2992,in_age_005,0
2024,라라2992,in_age_011,5
2024,라라2992,in_age_012,0
2024,라라2992,in_age_014,0
2024,라라2992,in_age_035,0
2024,라라2992,in_age_042,0
2024,라라2992,in_age_044,0
2024,라라2992,in_age_071,5
2024,라라2992,to_in_001,5
2024,라라2992,to_in_007,5
2024,라라2992,to_in_008,5
2024,라라2993,in_age_002,5
2024,라라2993,in_age_003,8
2024,라라2993,in_age_004,8
2024,라라2993,in_age_005,5
2024,라라2993,in_age_006,5
2024,라라2993,in_age_007,5
2024,라라2993,in_age_008,8
2024,라라2993,in_age_009,5
2024,라라2993,in_age_010,5
2024,라라2993,in_age_011,13
2024,라라2993,in_age_012,13
2024,라라2993,in_age_013,13
2024,라라2993,in_age_014,18
2024,라라2993,in_age_015,8
2024,라라2993,in_age_016,8
2024,라라2993,in_age_017,8
2024,라라2993,in_age_018,8
2024,라라2993,in_age_019,5
2024,라라2993,in_age_032,0
2024,라라2993,in_age_033,0
2024,라라2993,in_age_034,5
2024,라라2993,in_age_036,0
2024,라라2993,in_age_038,5
2024,라라2993,in_age_039,5
2024,라라2993,in_age_040,0
2024,라라2993,in_age_041,8
2024,라라2993,in_age_042,8
2024,라라2993,in_age_043,5
2024,라라2993,in_age_044,8
2024,라라2993,in_age_045,8
2024,라라2993,in_age_046,5
2024,라라2993,in_age_047,5
2024,라라2993,in_age_048,0
2024,라라2993,in_age_062,0
2024,라라2993,in_age_063,8
2024,라라2993,in_age_064,5
2024,라라2993,in_age_065,5
2024,라라2993,in_age_066,5
2024,라라2993,in_age_067,5
2024,라라2993,in_age_068,8
2024,라라2993,in_age_069,0
2024,라라2993,in_age_070,5
2024,라라2993,in_age_071,8
2024,라라2993,in_age_072,5
2024,라라2993,in_age_073,8
2024,라라2993,in_age_074,8
2024,라라2993,in_age_075,5
2024,라라2993,in_age_076,5
2024,라라2993,in_age_077,8
2024,라라2993,in_age_078,8
2024,라라2993,in_age_079,5
2024,라라2993,to_in_001,133
2024,라라2993,to_in_007,53
2024,라라2993,to_in_008,78
2024,라라2994,in_age_005,0
2024,라라2994,in_age_007,5
2024,라라2994,in_age_008,0
2024,라라2994,in_age_011,5
2024,라라2994,in_age_012,5
2024,라라2994,in_age_013,5
2024,라라2994,in_age_017,0
2024,라라2994,in_age_035,0
2024,라라2994,in_age_037,5
2024,라라2994,in_age_038,0
2024,라라2994,in_age_041,5
2024,라라2994,in_age_042,5
2024,라라2994,in_age_043,0
2024,라라2994,in_age_071,5
2024,라라2994,in_age_072,0
2024,라라2994,in_age_073,0
2024,라라2994,in_age_077,0
2024,라라2994,to_in_001,13
2024,라라2994,to_in_007,8
2024,라라2994,to_in_008,8
2024,라라2995,in_age_002,0
2024,라라2995,in_age_003,0
2024,라라2995,in_age_004,5
2024,라라2995,in_age_008,0
2024,라라2995,in_age_010,5
2024,라라2995,in_age_011,5
2024,라라2995,in_age_012,5
2024,라라2995,in_age_013,8
2024,라라2995,in_age_014,5
2024,라라2995,in_age_015,8
2024,라라2995,in_age_016,5
2024,라라2995,in_age_017,8
2024,라라2995,in_age_018,5
2024,라라2995,in_age_019,5
2024,라라2995,in_age_032,0
2024,라라2995,in_age_034,5
2024,라라2995,in_age_038,0
2024,라라2995,in_age_040,0
2024,라라2995,in_age_041,5
2024,라라2995,in_age_042,5
2024,라라2995,in_age_043,8
2024,라라2995,in_age_045,5
2024,라라2995,in_age_046,5
2024,라라2995,in_age_047,5
2024,라라2995,in_age_049,5
2024,라라2995,in_age_063,0
2024,라라2995,in_age_064,5
2024,라라2995,in_age_070,5
2024,라라2995,in_age_071,5
2024,라라2995,in_age_072,5
2024,라라2995,in_age_073,5
2024,라라2995,in_age_074,5
2024,라라2995,in_age_075,5
2024,라라2995,in_age_076,0
2024,라라2995,in_age_077,5
2024,라라2995,in_age_078,5
2024,라라2995,to_in_001,48
2024,라라2995,to_in_007,23
2024,라라2995,to_in_008,23
2024,라라2996,in_age_001,0
2024,라라2996,in_age_002,0
2024,라라2996,in_age_005,5
2024,라라2996,in_age_006,8
2024,라라2996,in_age_007,5
2024,라라2996,in_age_008,5
2024,라라2996,in_age_009,5
2024,라라2996,in_age_010,5
2024,라라2996,in_age_011,8
2024,라라2996,in_age_012,8
2024,라라2996,in_age_013,13
2024,라라2996,in_age_014,13
2024,라라2996,in_age_015,13
2024,라라2996,in_age_016,8
2024,라라2996,in_age_017,5
2024,라라2996,in_age_018,8
2024,라라2996,in_age_019,0
2024,라라2996,in_age_020,0
2024,라라2996,in_age_031,0
2024,라라2996,in_age_035,0
2024,라라2996,in_age_036,5
2024,라라2996,in_age_037,0
2024,라라2996,in_age_038,5
2024,라라2996,in_age_039,5
2024,라라2996,in_age_040,5
2024,라라2996,in_age_041,8
2024,라라2996,in_age_042,5
2024,라라2996,in_age_043,8
2024,라라2996,in_age_044,8
2024,라라2996,in_age_045,8
2024,라라2996,in_age_046,5
2024,라라2996,in_age_047,5
2024,라라2996,in_age_048,5
2024,라라2996,in_age_049,0
2024,라라2996,in_age_062,0
2024,라라2996,in_age_065,5
2024,라라2996,in_age_066,8
2024,라라2996,in_age_067,5
2024,라라2996,in_age_068,0
2024,라라2996,in_age_069,5
2024,라라2996,in_age_071,5
2024,라라2996,in_age_072,8
2024,라라2996,in_age_073,8
2024,라라2996,in_age_074,5
2024,라라2996,in_age_075,8
2024,라라2996,in_age_076,5
2024,라라2996,in_age_077,0
2024,라라2996,in_age_078,8
2024,라라2996,in_age_080,0
2024,라라2996,to_in_001,108
2024,라라2996,to_in_007,58
2024,라라2996,to_in_008,53
2024,라라2997,in_age_001,8
2024,라라2997,in_age_002,0
2024,라라2997,in_age_003,8
2024,라라2997,in_age_004,5
2024,라라2997,in_age_005,5
2024,라라2997,in_age_006,5
2024,라라2997,in_age_007,8
2024,라라2997,in_age_008,8
2024,라라2997,in_age_009,5
2024,라라2997,in_age_010,8
2024,라라2997,in_age_011,8
2024,라라2997,in_age_012,13
2024,라라2997,in_age_013,18
2024,라라2997,in_age_014,13
2024,라라2997,in_age_015,8
2024,라라2997,in_age_016,8
2024,라라2997,in_age_017,8
2024,라라2997,in_age_018,5
2024,라라2997,in_age_019,5
2024,라라2997,in_age_031,5
2024,라라2997,in_age_033,5
2024,라라2997,in_age_034,5
2024,라라2997,in_age_035,5
2024,라라2997,in_age_037,5
2024,라라2997,in_age_038,0
2024,라라2997,in_age_039,5
2024,라라2997,in_age_040,5
2024,라라2997,in_age_041,5
2024,라라2997,in_age_042,8
2024,라라2997,in_age_043,8
2024,라라2997,in_age_044,5
2024,라라2997,in_age_045,5
2024,라라2997,in_age_046,5
2024,라라2997,in_age_047,5
2024,라라2997,in_age_049,0
2024,라라2997,in_age_061,5
2024,라라2997,in_age_062,0
2024,라라2997,in_age_063,5
2024,라라2997,in_age_064,0
2024,라라2997,in_age_065,0
2024,라라2997,in_age_066,5
2024,라라2997,in_age_067,5
2024,라라2997,in_age_068,5
2024,라라2997,in_age_069,5
2024,라라2997,in_age_070,5
2024,라라2997,in_age_071,5
2024,라라2997,in_age_072,8
2024,라라2997,in_age_073,8
2024,라라2997,in_age_074,8
2024,라라2997,in_age_075,5
2024,라라2997,in_age_076,5
2024,라라2997,in_age_077,5
2024,라라2997,in_age_078,5
2024,라라2997,in_age_079,5
2024,라라2997,to_in_001,128
2024,라라2997,to_in_007,53
2024,라라2997,to_in_008,73
2024,라라2998,in_age_001,5
2024,라라2998,in_age_002,0
2024,라라2998,in_age_003,0
2024,라라2998,in_age_004,5
2024,라라2998,in_age_005,5
2024,라라2998,in_age_006,5
2024,라라2998,in_age_007,8
2024,라라2998,in_age_008,0
2024,라라2998,in_age_009,5
2024,라라2998,in_age_010,5
2024,라라2998,in_age_011,8
2024,라라2998,in_age_012,18
2024,라라2998,in_age_013,23
2024,라라2998,in_age_014,13
2024,라라2998,in_age_015,8
2024,라라2998,in_age_016,8
2024,라라2998,in_age_017,5
2024,라라2998,in_age_018,8
2024,라라2998,in_age_019,5
2024,라라2998,in_age_031,5
2024,라라2998,in_age_033,0
2024,라라2998,in_age_034,5
2024,라라2998,in_age_035,5
2024,라라2998,in_age_036,5
2024,라라2998,in_age_037,5
2024,라라2998,in_age_040,5
2024,라라2998,in_age_041,5
2024,라라2998,in_age_042,8
2024,라라2998,in_age_043,13
2024,라라2998,in_age_044,8
2024,라라2998,in_age_045,8
2024,라라2998,in_age_046,5
2024,라라2998,in_age_047,5
2024,라라2998,in_age_048,5
2024,라라2998,in_age_062,0
2024,라라2998,in_age_067,8
2024,라라2998,in_age_068,0
2024,라라2998,in_age_069,5
2024,라라2998,in_age_070,5
2024,라라2998,in_age_071,5
2024,라라2998,in_age_072,13
2024,라라2998,in_age_073,13
2024,라라2998,in_age_074,8
2024,라라2998,in_age_075,5
2024,라라2998,in_age_076,5
2024,라라2998,in_age_077,5
2024,라라2998,in_age_078,8
2024,라라2998,in_age_079,5
2024,라라2998,to_in_001,118
2024,라라2998,to_in_007,58
2024,라라2998,to_in_008,63
2024,라라2999,in_age_002,5
2024,라라2999,in_age_003,0
2024,라라2999,in_age_004,5
2024,라라2999,in_age_005,5
2024,라라2999,in_age_006,5
2024,라라2999,in_age_007,5
2024,라라2999,in_age_008,5
2024,라라2999,in_age_009,8
2024,라라2999,in_age_010,5
2024,라라2999,in_age_011,8
2024,라라2999,in_age_012,13
2024,라라2999,in_age_013,13
2024,라라2999,in_age_014,18
2024,라라2999,in_age_015,13
2024,라라2999,in_age_016,8
2024,라라2999,in_age_017,13
2024,라라2999,in_age_018,5
2024,라라2999,in_age_019,5
2024,라라2999,in_age_032,0
2024,라라2999,in_age_033,0
2024,라라2999,in_age_035,5
2024,라라2999,in_age_036,5
2024,라라2999,in_age_037,5
2024,라라2999,in_age_038,5
2024,라라2999,in_age_039,5
2024,라라2999,in_age_040,0
2024,라라2999,in_age_041,5
2024,라라2999,in_age_042,8
2024,라라2999,in_age_043,5
2024,라라2999,in_age_044,8
2024,라라2999,in_age_045,8
2024,라라2999,in_age_046,5
2024,라라2999,in_age_047,5
2024,라라2999,in_age_062,5
2024,라라2999,in_age_064,5
2024,라라2999,in_age_067,0
2024,라라2999,in_age_068,0
2024,라라2999,in_age_069,5
2024,라라2999,in_age_070,0
2024,라라2999,in_age_071,8
2024,라라2999,in_age_072,8
2024,라라2999,in_age_073,8
2024,라라2999,in_age_074,8
2024,라라2999,in_age_075,8
2024,라라2999,in_age_076,5
2024,라라2999,in_age_077,8
2024,라라2999,in_age_078,5
2024,라라2999,in_age_079,5
2024,라라2999,to_in_001,113
2024,라라2999,to_in_007,53
2024,라라2999,to_in_008,63
2024,라라3040,in_age_001,5
2024,라라3040,in_age_005,0
2024,라라3040,in_age_009,5
2024,라라3040,in_age_012,0
2024,라라3040,in_age_013,5
2024,라라3040,in_age_014,5
2024,라라3040,in_age_016,5
2024,라라3040,in_age_019,0
2024,라라3040,in_age_031,5
2024,라라3040,in_age_035,0
2024,라라3040,in_age_039,0
2024,라라3040,in_age_043,0
2024,라라3040,in_age_044,5
2024,라라3040,in_age_046,0
2024,라라3040,in_age_069,0
2024,라라3040,in_age_072,0
2024,라라3040,in_age_073,0
2024,라라3040,in_age_076,0
2024,라라3040,in_age_079,0
2024,라라3040,to_in_001,13
2024,라라3040,to_in_007,8
2024,라라3040,to_in_008,8
2024,라라3044,in_age_002,5
2024,라라3044,in_age_003,0
2024,라라3044,in_age_007,0
2024,라라3044,in_age_008,5
2024,라라3044,in_age_009,0
2024,라라3044,in_age_010,5
2024,라라3044,in_age_011,5
2024,라라3044,in_age_012,5
2024,라라3044,in_age_013,5
2024,라라3044,in_age_014,8
2024,라라3044,in_age_032,5
2024,라라3044,in_age_033,0
2024,라라3044,in_age_037,0
2024,라라3044,in_age_038,0
2024,라라3044,in_age_040,5
2024,라라3044,in_age_041,0
2024,라라3044,in_age_042,5
2024,라라3044,in_age_043,0
2024,라라3044,in_age_044,8
2024,라라3044,in_age_062,0
2024,라라3044,in_age_068,5
2024,라라3044,in_age_069,0
2024,라라3044,in_age_070,0
2024,라라3044,in_age_071,0
2024,라라3044,in_age_072,0
2024,라라3044,in_age_073,5
2024,라라3044,in_age_074,0
2024,라라3044,to_in_001,28
2024,라라3044,to_in_007,18
2024,라라3044,to_in_008,13
2024,라라3045,in_age_001,5
2024,라라3045,in_age_003,5
2024,라라3045,in_age_004,5
2024,라라3045,in_age_005,0
2024,라라3045,in_age_006,5
2024,라라3045,in_age_007,0
2024,라라3045,in_age_008,5
2024,라라3045,in_age_009,0
2024,라라3045,in_age_010,8
2024,라라3045,in_age_011,8
2024,라라3045,in_age_012,5
2024,라라3045,in_age_013,8
2024,라라3045,in_age_014,5
2024,라라3045,in_age_015,8
2024,라라3045,in_age_016,8
2024,라라3045,in_age_017,8
2024,라라3045,in_age_018,5
2024,라라3045,in_age_019,5
2024,라라3045,in_age_033,5
2024,라라3045,in_age_034,5
2024,라라3045,in_age_036,0
2024,라라3045,in_age_037,0
2024,라라3045,in_age_038,0
2024,라라3045,in_age_040,5
2024,라라3045,in_age_041,5
2024,라라3045,in_age_042,5
2024,라라3045,in_age_043,8
2024,라라3045,in_age_044,0
2024,라라3045,in_age_045,5
2024,라라3045,in_age_046,5
2024,라라3045,in_age_047,5
2024,라라3045,in_age_048,5
2024,라라3045,in_age_061,5
2024,라라3045,in_age_063,0
2024,라라3045,in_age_065,0
2024,라라3045,in_age_066,0
2024,라라3045,in_age_068,5
2024,라라3045,in_age_069,0
2024,라라3045,in_age_070,8
2024,라라3045,in_age_071,5
2024,라라3045,in_age_072,5
2024,라라3045,in_age_073,8
2024,라라3045,in_age_074,5
2024,라라3045,in_age_075,5
2024,라라3045,in_age_076,5
2024,라라3045,in_age_077,0
2024,라라3045,in_age_079,5
2024,라라3045,to_in_001,73
2024,라라3045,to_in_007,38
2024,라라3045,to_in_008,33
2024,라라3046,in_age_002,8
2024,라라3046,in_age_003,5
2024,라라3046,in_age_004,5
2024,라라3046,in_age_005,5
2024,라라3046,in_age_006,5
2024,라라3046,in_age_007,5
2024,라라3046,in_age_008,8
2024,라라3046,in_age_009,8
2024,라라3046,in_age_010,8
2024,라라3046,in_age_011,18
2024,라라3046,in_age_012,13
2024,라라3046,in_age_013,33
2024,라라3046,in_age_014,28
2024,라라3046,in_age_015,23
2024,라라3046,in_age_016,23
2024,라라3046,in_age_017,18
2024,라라3046,in_age_018,18
2024,라라3046,in_age_019,5
2024,라라3046,in_age_032,8
2024,라라3046,in_age_033,5
2024,라라3046,in_age_034,0
2024,라라3046,in_age_035,5
2024,라라3046,in_age_036,5
2024,라라3046,in_age_037,5
2024,라라3046,in_age_038,5
2024,라라3046,in_age_039,5
2024,라라3046,in_age_040,8
2024,라라3046,in_age_041,8
2024,라라3046,in_age_042,8
2024,라라3046,in_age_043,28
2024,라라3046,in_age_044,8
2024,라라3046,in_age_045,8
2024,라라3046,in_age_046,13
2024,라라3046,in_age_047,8
2024,라라3046,in_age_048,8
2024,라라3046,in_age_049,5
2024,라라3046,in_age_062,0
2024,라라3046,in_age_063,5
